original_product_id,class_name,return_reason_text,article_type,product_id,image_filename
18,Jeans,"I ordered these leggings and loved them, for about an hour- at which point the belt loop ripped off of the pant, leaving a hole. i called customer service and they sent me a 2nd pair. same thing happened. i never even pulled on the belt loop. they are just so flimsy. it's a shame bc they are cool looking.",Jeans,16918,16918.jpg
1089,Dresses,"I should have heeded the previous reviewer's advice. but i'm really short so i thought i'd give it a try. there is something really wrong with the bust. first, it's about 3-4 inches higher than it should be. the bottom trim cut across the middle of my bust. even if i hoisted everthing up in there to fit the cups, they are really only designed to fit cones, not curves. from the side it looked hideous. too bad, because the fabric and fit everywhere else is gorgeous.",Dresses,33199,33199.jpg
1089,Dresses,"I am now the third person to try this dress and return it for the same reason. the empire waist is too high and hits across the bust instead of underneath it. i can't imagine how they got it to fit this model so well. i am petite and i really love the idea of a maxi with sleeves, so i decided to try it even through the two previous reviewers reported this issue. unfortunately, i had the same problem. i am a c+ cup size. perhaps this would work on a very thin figure with a small bust. i ordered t",Dresses,48481,48481.jpg
1110,Dresses,"I ordered the white ""denim"" online and was very disappointed by how thin the material was. i had tried on the light blue denim in the store and it had a nice weight to it. the style is wonderful and the fit is very flattering, but too sheer for me to wear outside the house!",Dresses,42216,42216.jpg
1059,Pants,These look much cuter in the picture than in person. i found them to be very thin and cheap looking. i am pretty sure you could find a similar pair at a budget department store.,Trousers,37135,37135.jpg
1085,Dresses,"The fabric and its texture didn't meet my expectations unfortunately. there were too much fray and cast-off of edge yarns of a fabric... 
however this will fit if you wear over the swimming wears.",Dresses,52123,52123.jpg
1080,Dresses,"I wanted to love this dress, it looks beautiful on the model but it isn't the flattering, even on sale i am not sure if it would be worth it, it it runs pretty big.",Dresses,58493,58493.jpg
1085,Dresses,"I was so excited for this dress.. but sadly it did not meet expectations. the gauze fabric already had several snags/pullers in it. the underslip was very short and just cleared my derriere.(i'm 5'7"") i normally take a 10/12 and ordered this in a l.. it was somewhat clingy in the hip area but yet bulky on top. also, i like to have the first button open, but you could then see the v neck of the underslip and it looked hokey. it's definitely a thicker material than the previous plaid tunic holding",Dresses,33225,33225.jpg
282,Shorts,"I love the way these shorts fit and look; very comfy, but after laundering one time, the lavender color became blotchy. used regular detergent in gentle cycle and it looks like someone poured bleach on them in random areas & they are unwearable! i have several colors, but the only color that was a problem is the lavender. $58 for one wear was a waste. i hate to leave negative feedback, but be careful with laundering.",Shorts,7895,7895.jpg
1033,Jeans,"I was extremely excited to receive these pants, given the two positive reviews. i'm a petite woman and have trouble finding jeans with the right proportions. i sized down from my normal size (27 to a 26) and was swimming in these pants. i would have had to go down three sizes to make these work. i'm not sure if i received a defective pair or what, but be cautious ordering these pants.",Jeans,41353,41353.jpg
282,Shorts,"This pants the worst short that i ever had!!
i bought ;this short last week and i laundry it yesterday and it came out lost color!!
i was really shock definetly will return it to store.
fyi, i never use chrolox or bleach when i laundry.",Shorts,27027,27027.jpg
282,Shorts,"These are my all time comfiest shorts and i am obsessed with the lavender color. sadly, using free and clear detergent on a cold, delicate cycle made the color turn splotchy, and they are unwearable. this happened once and i exchanged for another pair, but i'll be returning this pair. i'll be sad to see my favorite color go, but there is obviously a defect in the dye used. maybe i'll try another color!",Shorts,43916,43916.jpg
1095,Dresses,No. this is one of the most unflattering things i've ever put on my body. i'm a very well-proportioned hourglass - i tend to wear a small despite a booty and 36d chest - this made me look huge. don't do it.,Dresses,34015,34015.jpg
988,Skirts,This skirt for sure was the most disappointing thing i've ever ordered from retailer. it looks like an all white skirt that has a little stiffness to it but looks are deceiving. it has this weird checkered patten and there is no shape to the skirt at all. there are also weird stitching lines. one more thing that i didn't like about the skirt was that it's a cream-ish color. not even the cute flamingos will make me keep this skirt. it's going back.,Skirts,31454,31454.jpg
1086,Dresses,"The dress is beautiful on the model. in person it's sheer, but i could have dealt with that if the fit had been great. i am 5'4"" and the petite was too short and the regular too long. both are very boxy and seem to run big. even the size small in both petite and regular were too big on me and usually in cloth and stone size small is perfect. i really wanted to love this dress but ended up returning several sizes in my attempt to find the perfect size.",Dresses,43645,43645.jpg
